activity,day,from,to,demand
3300,20230514,19:15,19:30,15
3300,20230514,19:30,19:45,15
3300,20230514,19:45,20:00,15
3207,20230514,00:00,23:59,134
3319,20230514,09:00,09:15,45
3319,20230514,09:15,09:30,45
3319,20230514,09:30,09:45,60
3319,20230514,09:45,10:00,60
3319,20230514,10:00,10:15,75
3319,20230514,10:15,10:30,75
3319,20230514,10:30,10:45,75
3319,20230514,10:45,11:00,75
3319,20230514,11:00,11:15,90
3319,20230514,11:15,11:30,90
3319,20230514,11:30,11:45,90
3319,20230514,11:45,12:00,90
3319,20230514,12:00,12:15,90
3319,20230514,12:15,12:30,90
3319,20230514,12:30,12:45,60
3319,20230514,12:45,13:00,60
3319,20230514,13:00,13:15,15
3319,20230514,13:15,13:30,15
3319,20230514,13:30,13:45,30
3319,20230514,13:45,14:00,30
3319,20230514,14:00,14:15,30
3319,20230514,14:15,14:30,30
3319,20230514,14:30,14:45,15
3319,20230514,14:45,15:00,15
3319,20230514,15:00,15:15,30
3319,20230514,15:15,15:30,30
3319,20230514,15:30,15:45,15
3319,20230514,15:45,16:00,15
3319,20230514,16:00,16:15,30
3319,20230514,16:15,16:30,30
3319,20230514,16:30,16:45,30
3319,20230514,16:45,17:00,30
3319,20230514,17:00,17:15,30
3319,20230514,17:15,17:30,30
3319,20230514,17:30,17:45,30
3319,20230514,17:45,18:00,30
3319,20230514,18:00,18:15,30
3319,20230514,18:15,18:30,30
3319,20230514,18:30,18:45,30
3319,20230514,18:45,19:00,30
3319,20230514,19:00,19:15,30
3319,20230514,19:15,19:30,30
3319,20230514,19:30,19:45,30
3319,20230514,19:45,20:00,30
3301,20230514,00:00,23:59,42
3322,20230514,00:00,23:59,13
3284,20230514,00:00,23:59,96
3312,20230514,00:00,23:59,40
3219,20230514,00:00,23:59,133
3306,20230514,09:00,09:15,45
3306,20230514,09:15,09:30,45
3306,20230514,09:30,09:45,45
3306,20230514,09:45,10:00,45
3306,20230514,10:00,10:15,45
3306,20230514,10:15,10:30,45
3306,20230514,10:30,10:45,45
3306,20230514,10:45,11:00,45
3306,20230514,11:00,11:15,60
3306,20230514,11:15,11:30,60
3306,20230514,11:30,11:45,60
3306,20230514,11:45,12:00,60
3306,20230514,12:00,12:15,45
3306,20230514,12:15,12:30,45
3306,20230514,12:30,12:45,30
3306,20230514,12:45,13:00,30
3306,20230514,13:00,13:15,30
3306,20230514,13:15,13:30,30
3306,20230514,13:30,13:45,15
3306,20230514,13:45,14:00,15
3306,20230514,14:00,14:15,15
3306,20230514,14:15,14:30,15
3306,20230514,14:30,14:45,15
3306,20230514,14:45,15:00,15
3306,20230514,15:00,15:15,15
3306,20230514,15:15,15:30,15
3306,20230514,15:30,15:45,15
3306,20230514,15:45,16:00,15
3306,20230514,16:00,16:15,15
3306,20230514,16:15,16:30,15
3306,20230514,16:30,16:45,15
3306,20230514,16:45,17:00,15
3306,20230514,17:00,17:15,15
3306,20230514,17:15,17:30,15
3306,20230514,17:30,17:45,30
3306,20230514,17:45,18:00,30
3306,20230514,18:00,18:15,15
3306,20230514,18:15,18:30,15
3306,20230514,18:30,18:45,15
3306,20230514,18:45,19:00,15
3306,20230514,19:00,19:15,30
3306,20230514,19:15,19:30,30
3306,20230514,19:30,19:45,15
3306,20230514,19:45,20:00,15
3280,20230514,00:00,23:59,30
3321,20230514,00:00,23:59,20
3311,20230514,00:00,23:59,51
3288,20230514,00:00,23:59,47
3211,20230514,00:00,23:59,85
3202,20230514,00:00,23:59,75
3203,20230514,00:00,23:59,30
3294,20230514,00:00,23:59,365
3133,20230514,00:00,23:59,62
3320,20230514,00:00,23:59,20
3213,20230514,00:00,23:59,14
3286,20230514,09:00,09:15,15
3286,20230514,09:15,09:30,15
3286,20230514,09:30,09:45,15
3286,20230514,09:45,10:00,15
3286,20230514,10:00,10:15,15
3286,20230514,10:15,10:30,15
3286,20230514,10:30,10:45,15
3286,20230514,10:45,11:00,15
3286,20230514,11:00,11:15,15
3286,20230514,11:15,11:30,15
3286,20230514,11:30,11:45,15
3286,20230514,11:45,12:00,15
3286,20230514,12:00,12:15,15
3286,20230514,12:15,12:30,15
3286,20230514,12:30,12:45,15
3286,20230514,12:45,13:00,15
3286,20230514,13:00,13:15,15
3286,20230514,13:15,13:30,15
3286,20230514,13:30,13:45,15
3286,20230514,13:45,14:00,15
3286,20230514,14:00,14:15,15
3286,20230514,14:15,14:30,15
3286,20230514,14:30,14:45,15
3286,20230514,14:45,15:00,15
3286,20230514,15:00,15:15,15
3286,20230514,15:15,15:30,15
3286,20230514,15:30,15:45,15
3286,20230514,15:45,16:00,15
3286,20230514,16:00,16:15,15
3286,20230514,16:15,16:30,15
3286,20230514,16:30,16:45,15
3286,20230514,16:45,17:00,15
3286,20230514,17:00,17:15,15
3286,20230514,17:15,17:30,15
3286,20230514,17:30,17:45,15
3286,20230514,17:45,18:00,15
3286,20230514,18:00,18:15,15
3286,20230514,18:15,18:30,15
3286,20230514,18:30,18:45,15
3286,20230514,18:45,19:00,15
3286,20230514,19:00,19:15,15
3286,20230514,19:15,19:30,15
3326,20230514,00:00,23:59,188
3283,20230514,00:00,23:59,90
3218,20230514,00:00,23:59,71
3307,20230514,09:00,09:15,15
3307,20230514,09:15,09:30,15
3307,20230514,09:30,09:45,15
3307,20230514,09:45,10:00,15
3307,20230514,10:00,10:15,15
3307,20230514,10:15,10:30,15
3307,20230514,10:30,10:45,15
3307,20230514,10:45,11:00,15
3307,20230514,11:00,11:15,15
3307,20230514,11:15,11:30,15
3307,20230514,11:30,11:45,15
3307,20230514,11:45,12:00,15
3307,20230514,12:00,12:15,15
3307,20230514,12:15,12:30,15
3307,20230514,12:30,12:45,15
3307,20230514,12:45,13:00,15
3307,20230514,13:00,13:15,15
3307,20230514,13:15,13:30,15
3307,20230514,13:30,13:45,15
3307,20230514,13:45,14:00,15
3307,20230514,14:00,14:15,15
3307,20230514,14:15,14:30,15
3307,20230514,14:30,14:45,15
3307,20230514,14:45,15:00,15
3307,20230514,15:00,15:15,15
3307,20230514,15:15,15:30,15
3307,20230514,15:30,15:45,15
3307,20230514,15:45,16:00,15
3307,20230514,16:00,16:15,15
3307,20230514,16:15,16:30,15
3307,20230514,16:30,16:45,15
3307,20230514,16:45,17:00,15
3307,20230514,17:00,17:15,15
3307,20230514,17:15,17:30,15
3307,20230514,17:30,17:45,15
3307,20230514,17:45,18:00,15
3307,20230514,18:00,18:15,15
3307,20230514,18:15,18:30,15
3307,20230514,18:30,18:45,15
3307,20230514,18:45,19:00,15
3307,20230514,19:00,19:15,15
3307,20230514,19:15,19:30,15
3291,20230514,00:00,23:59,15
3289,20230514,00:00,23:59,15
3304,20230514,00:00,23:59,10
3324,20230514,00:00,23:59,10
3293,20230514,14:00,17:30,35
3298,20230514,00:00,23:59,43
3287,20230514,00:00,23:59,20
3268,20230514,00:00,23:59,20
3318,20230514,00:00,23:59,93
3214,20230514,00:00,23:59,90
3313,20230514,00:00,23:59,324
3274,20230514,00:00,23:59,300
3296,20230514,00:00,23:59,167
3285,20230514,06:00,12:00,179
3290,20230514,00:00,23:59,390
